"slope" "angle" "top.layer3" "bot.layer3" "vs2" "vs3" "vs4" "density" "freq" "train.response"
"3" -1.05860059981555 -0.558499403421853 -0.290972465440554 -0.647398455097806 0.371655807128471 1.59439128355373 0.840003810049914 -1.48408176420126 -0.465883369355819 6.15653301268306
"10" -1.05860059981555 0.359581807682563 -0.290972465440554 -0.647398455097806 0.385442538358314 -1.18369463307615 -0.716297785767029 -1.48408176420126 -0.465883369355819 3.90104358315279
"15" -1.05860059981555 -0.558499403421853 -0.290972465440554 0.50752445786161 0.309615516594181 0.783968767747051 -1.4478925530314 1.56406513893968 1.00008066260082 0.0685150420214017
"16" -1.05860059981555 -0.558499403421853 -0.290972465440554 -0.262424150778001 0.282042054134497 0.953838989400853 -1.56095719888135 -0.874452383573074 1.00008066260082 0.663824858914628
"17" -1.05860059981555 -0.558499403421853 1.46363536636178 1.27747306650122 -0.103986420301085 1.65455365372279 1.45853393146434 1.56406513893968 0.267098646622499 4.10892967746936
"18" -1.05860059981555 -0.558499403421853 1.46363536636178 0.122550153541805 -0.131559882760769 1.85273557898555 1.14594343999683 -0.874452383573074 0.267098646622499 1.24096396730653
"19" -1.05860059981555 -1.47658061452627 1.46363536636178 1.66244737082103 -0.0901996890712425 -0.274181154638089 0.853305533091084 -0.874452383573074 -0.465883369355819 3.90902255033693
"21" -1.05860059981555 0.971635948418841 1.46363536636178 2.04742167514083 -0.207386904524901 0.157572325398657 0.327887472964852 -0.264823002944885 2.46604469455745 0.0272045587473325
"27" -1.05860059981555 0.359581807682563 1.46363536636178 0.122550153541805 -0.0350527641518737 -1.00674648552011 -0.869267600740489 -1.48408176420126 -1.19886538533414 0.739268711780998
"31" -1.05860059981555 -1.47658061452627 1.46363536636178 -0.647398455097806 -0.145346613990611 -0.734246338283802 -1.44124169151082 0.344806377683303 1.00008066260082 4.52899380622143
"33" -1.05860059981555 -0.558499403421853 -1.46071101997545 -1.03237275941761 0.61292360365071 0.815819434307139 1.4784865160261 0.954435758311492 0.267098646622499 3.90120458630118
"35" -1.05860059981555 -1.47658061452627 -1.46071101997545 -0.647398455097806 0.626710334880552 -0.840415226817428 0.87325811765284 -1.48408176420126 -0.465883369355819 5.49993585572973
"37" -1.05860059981555 0.971635948418841 -1.46071101997545 -0.647398455097806 0.481949656967209 0.426533509683843 0.347840057526607 -0.874452383573074 2.46604469455745 0.399419705319921
"44" -1.05860059981555 0.359581807682563 -0.875841742708 -1.03237275941761 0.661177162955158 -1.55882470589497 -1.01558655419336 0.344806377683303 -0.465883369355819 5.77086613560601
