"slope" "angle" "top.layer3" "bot.layer3" "vs2" "vs3" "vs4" "density" "freq" "train.response"
"11" -1.05860059981555 0.971635948418841 -0.290972465440554 1.27747306650122 0.433696097662761 0.398221806074876 -0.882569323781659 -0.264823002944885 -1.19886538533414 1.67327546707172
"17" -1.05860059981555 -0.558499403421853 1.46363536636178 1.27747306650122 -0.103986420301085 1.65455365372279 1.45853393146434 1.56406513893968 0.267098646622499 4.10892967746936
"18" -1.05860059981555 -0.558499403421853 1.46363536636178 0.122550153541805 -0.131559882760769 1.85273557898555 1.14594343999683 -0.874452383573074 0.267098646622499 1.24096396730653
"21" -1.05860059981555 0.971635948418841 1.46363536636178 2.04742167514083 -0.207386904524901 0.157572325398657 0.327887472964852 -0.264823002944885 2.46604469455745 0.0272045587473325
"22" -1.05860059981555 0.971635948418841 1.46363536636178 -1.03237275941761 -0.234960366984586 0.0690982516206353 0.0951073197443688 0.954435758311492 2.46604469455745 2.4917632423534
"28" -1.05860059981555 0.359581807682563 1.46363536636178 0.892498762181415 -0.0626262266115581 -1.15184396651606 -1.02888827723453 1.56406513893968 -1.19886538533414 1.60916871258269
"29" -1.05860059981555 -0.558499403421853 1.46363536636178 -0.262424150778001 -0.159133345220454 1.29357943270846 -1.17520723068741 -1.48408176420126 1.00008066260082 3.64939742992065
"31" -1.05860059981555 -1.47658061452627 1.46363536636178 -0.647398455097806 -0.145346613990611 -0.734246338283802 -1.44124169151082 0.344806377683303 1.00008066260082 4.52899380622143
"35" -1.05860059981555 -1.47658061452627 -1.46071101997545 -0.647398455097806 0.626710334880552 -0.840415226817428 0.87325811765284 -1.48408176420126 -0.465883369355819 5.49993585572973
"39" -1.05860059981555 0.359581807682563 -1.46071101997545 -1.41734706373742 0.495736388197051 -1.26509078095193 -0.111069387393773 0.344806377683303 1.73306267857914 0.762002599397073
"41" -1.05860059981555 0.971635948418841 -1.46071101997545 -0.262424150778001 0.674963894185 -0.19632396971343 -0.510121078628887 1.56406513893968 -1.19886538533414 6.00392120168807
"43" -1.05860059981555 0.359581807682563 -1.46071101997545 0.892498762181415 0.695643991029763 -1.54112989113936 -0.862616739219903 -0.264823002944885 -1.19886538533414 0.853013615858084
