"V1" "V2"
"1" 0.483583081330705 0.116162045010632
"2" 0.403881556105002 0.663221459636199
"3" 0.0559360166579219 0.577272490066077
"4" 0.967284913158177 0.747238560479933
"5" 0.897585991271106 0.294090423500165
"6" 0.307721520674282 0.409782609586338
"7" 0.160129359108396 0.00869014652978097
"8" 0.510410022439568 0.532347206541869
"9" 0.8486779820939 0.824706493976659
"10" 0.628061296135586 0.955074946246376
"11" 0.220406421443581 0.262612008789022
"12" 0.779875114460343 0.495287582062052
"13" 0.0957925495458767 0.921845654458074
"14" 0.646453447506896 0.189191886656252
