"V1" "V2"
"1" 0.243591739214025 0.0372441301255354
"2" 0.776788783974813 0.115996596952235
"3" 0.903122711361253 0.633192599933994
"4" 0.0387767290729763 0.241726346563415
"5" 0.334566095245204 0.848618166338253
"6" 0.464998850981439 0.544276681978123
"7" 0.181901182114546 0.439087388022537
"8" 0.0832200359187222 0.753081652651807
"9" 0.506491451141691 0.961248581480634
"10" 0.809041244127522 0.896041581440451
"11" 0.987430990507294 0.417013534394625
"12" 0.377033171393642 0.172899331099221
"13" 0.641937321018694 0.668654766382783
"14" 0.673246400829937 0.289387922567715
