"V1" "V2"
"1" 0.00545573888146984 0.278884258703329
"2" 0.523927154817751 0.115263134091427
"3" 0.730415605873402 0.767046622216835
"4" 0.936331164524225 0.0270130184944719
"5" 0.166285202705434 0.816488889062644
"6" 0.227532569501948 0.149201895642493
"7" 0.411882794977698 0.991937029873952
"8" 0.497157247105081 0.682547322607466
"9" 0.627684871965487 0.385077487494397
"10" 0.709574320353568 0.905691558012872
"11" 0.293881491708037 0.435903809066596
"12" 0.0892447108136756 0.630627072233308
"13" 0.922955975003008 0.547378423058295
"14" 0.844585737945246 0.296776617660985
