"V1" "V2"
"1" 0.683451379815649 0.622322615768228
"2" 0.732793955132365 0.969278673308768
"3" 0.418939916267326 0.863021966618752
"4" 0.230235321563669 0.113251105216997
"5" 0.450132511689195 0.681013629854923
"6" 0.326036254692424 0.348645202599333
"7" 0.836749669214311 0.161888915962274
"8" 0.603399786848708 0.0194111178196701
"9" 0.928387491797496 0.466137639579496
"10" 0.99883208515322 0.714453930916664
"11" 0.150387828022109 0.818005103767583
"12" 0.141939919691400 0.537354565475003
"13" 0.0392593323319618 0.408399869771009
"14" 0.500218213801937 0.270417676357153
