"V1" "V2"
"1" 0.706515215220861 0.97915704353779
"2" 0.530242856957817 0.775213711562433
"3" 0.996166649124851 0.551070164589744
"4" 0.61769689724315 0.310491900841173
"5" 0.322925860078872 0.813853628002107
"6" 0.404486913084319 0.48004841686426
"7" 0.912711269072523 0.281562418477344
"8" 0.263167126736205 0.168113120282734
"9" 0.0749079122740243 0.885868687980941
"10" 0.0268539805131565 0.618068674546001
"11" 0.805343559344432 0.699550425766834
"12" 0.443498602586 0.0265062548153635
"13" 0.206262053955080 0.409839444976699
"14" 0.72582381092278 0.113086823507079
