"V1" "V2"
"1" 0.434254880013344 0.738046476900178
"2" 0.656159619551285 0.254136783420108
"3" 0.160030833561905 0.370252622574169
"4" 0.779276718169318 0.664778651902452
"5" 0.0414373677257182 0.172294090136087
"6" 0.261123628205886 0.814931259623596
"7" 0.573716669027427 0.942525851024714
"8" 0.539085910771973 0.553373796482837
"9" 0.813481144340975 0.43243840629501
"10" 0.356050093774684 0.0591973316290283
"11" 0.390765992957833 0.319565997409102
"12" 0.141086635113295 0.610237282717467
"13" 0.908425202559946 0.101314679869185
"14" 0.941351759696512 0.923470224037633
