"V1" "V2"
"1" 0.460499889200686 0.492983004843284
"2" 0.152444332921212 0.603825686466215
"3" 0.00630091361901058 0.113675964480665
"4" 0.229817871603050 0.340929972989086
"5" 0.786579370299088 0.285643800411240
"6" 0.78260905548398 0.561454036722093
"7" 0.0987147714477032 0.807948264725772
"8" 0.651170885206999 0.183709025582565
"9" 0.569060075762016 0.670417662959413
"10" 0.590208340752205 0.904132624639065
"11" 0.984404794206577 0.405106751747163
"12" 0.872058100499479 0.775150307537323
"13" 0.358304301892141 0.0507595597799601
"14" 0.320591042749584 0.958753163577057
