"V1" "V2"
"1" 0.238556394852432 0.380880365697002
"2" 0.112656755672236 0.199356944682742
"3" 0.732479841930659 0.887688629545404
"4" 0.816697232624782 0.499009227513203
"5" 0.54964886570815 0.789414581011182
"6" 0.871837305254303 0.656240291577498
"7" 0.346721119397054 0.97539302389071
"8" 0.995235410252852 0.245241536392963
"9" 0.578032215292166 0.328721341959733
"10" 0.492844903625415 0.593923431022891
"11" 0.421479042619467 0.116937779372425
"12" 0.0571158164114292 0.553890008811972
"13" 0.155404598169428 0.77711396117229
"14" 0.676435847533867 0.0333096805926678
