"V1" "V2"
"1" 0.368731599284469 0.437846429113831
"2" 0.454273719639917 0.209531906742736
"3" 0.31683168352382 0.801034136159745
"4" 0.522042205557227 0.933996025855387
"5" 0.797942992066965 0.764661159565938
"6" 0.973861944296264 0.0934446629170062
"7" 0.704216585228486 0.27863126680521
"8" 0.277117559536626 0.0115817669845585
"9" 0.918112439369517 0.404260781892974
"10" 0.0553335703443736 0.562421456245439
"11" 0.62730983954056 0.670327373281387
"12" 0.780275772358956 0.615892477699422
"13" 0.157479253364727 0.334219260690069
"14" 0.104322069524122 0.892160178162158
