"V1" "V2"
"1" 0.841942810985659 0.0940862961745422
"2" 0.181301521669541 0.453049944497512
"3" 0.937583049426654 0.705697253745581
"4" 0.740662898086677 0.849481340081963
"5" 0.365846835176593 0.640362336134006
"6" 0.102787049004941 0.742867159407719
"7" 0.334183610742912 0.895801776471282
"8" 0.649168056568929 0.332229302397796
"9" 0.49997815424909 0.200377584368523
"10" 0.514020151259111 0.957370885631203
"11" 0.628378167449098 0.50759759408954
"12" 0.0557164380692744 0.274283176254747
"13" 0.215027873071709 0.0486089480109513
"14" 0.915230949309522 0.419589004745441
