"V1" "V2"
"1" 0.868894642036009 0.740148703334853
"2" 0.365811365357201 0.839553052409818
"3" 0.621970537833736 0.259275289967523
"4" 0.286027054102825 0.497790630956713
"5" 0.450722493830004 0.134167949519386
"6" 0.708811782998964 0.671547808734301
"7" 0.958731401977794 0.167670373621929
"8" 0.27602623329897 0.0356586453604645
"9" 0.792654772638343 0.372048201372049
"10" 0.130892762348854 0.861342738349257
"11" 0.724811431901929 0.936131398958553
"12" 0.0619263101502189 0.628393964975008
"13" 0.206371589064864 0.345445123517753
"14" 0.505161326361953 0.555672694895683
