"V1" "V2"
"1" 0.489678098238073 0.426526358118281
"2" 0.117276234635418 0.680582404984826
"3" 0.84290939215238 0.223771529155783
"4" 0.702691933738866 0.4775855139929
"5" 0.747993569139258 0.0407253201618525
"6" 0.00492018155221428 0.340357522214098
"7" 0.602781204722955 0.168929407223394
"8" 0.891684366040863 0.767879106187528
"9" 0.98325326075844 0.840437749583673
"10" 0.531700544375261 0.91362016185719
"11" 0.220882284654570 0.519027007893393
"12" 0.163459418374779 0.990980734716037
"13" 0.312507142811748 0.0733515453258795
"14" 0.394594518151799 0.595182422764732
