"V1" "V2"
"1" 0.550203729603839 0.196827607495444
"2" 0.768325726967305 0.389050549561424
"3" 0.668708115533393 0.00452768170673932
"4" 0.978379708149337 0.241605453126665
"5" 0.115724583938053 0.321466262818181
"6" 0.580431465924318 0.731240203637364
"7" 0.842927727731876 0.985800577909686
"8" 0.427668531225728 0.795628227942091
"9" 0.32107165168106 0.136317335119072
"10" 0.225612943542988 0.539473465909915
"11" 0.0126569216372445 0.683748064862032
"12" 0.480919833877124 0.449747426252413
"13" 0.201296809761386 0.903011724552406
"14" 0.926033310076621 0.62720265169628
