"V1" "V2"
"1" 0.560358115288961 0.780179917180378
"2" 0.996357777189197 0.41634587398065
"3" 0.267527978767508 0.0418798379832879
"4" 0.654169180131118 0.438822675330032
"5" 0.355951570639653 0.609527919690923
"6" 0.095192951466223 0.537390335812233
"7" 0.79812326747924 0.138156216026151
"8" 0.191886792824204 0.865435215711061
"9" 0.450433175079525 0.969052284623363
"10" 0.631067841064318 0.190228808006006
"11" 0.426801042331915 0.337767842192469
"12" 0.781672561807292 0.853544394385868
"13" 0.0147855122174535 0.215684720597762
"14" 0.879259728094829 0.659409468760714
