"V1" "V2"
"1" 0.91376569033933 0.517483130596312
"2" 0.503910517020683 0.74124979572038
"3" 0.609374513433847 0.973811763837667
"4" 0.975595378932277 0.26433017474067
"5" 0.0294608987834571 0.368493445749794
"6" 0.258321820525452 0.304308145905712
"7" 0.758965956163593 0.14346241649972
"8" 0.338287311755786 0.923733487708627
"9" 0.432530915314731 0.135203327052295
"10" 0.158962345815131 0.0505929534722652
"11" 0.365099825580338 0.631669775998619
"12" 0.679195196584 0.439670096600561
"13" 0.831051940763635 0.83305457986093
"14" 0.0719439609508429 0.699751784509447
