"V1" "V2"
"1" 0.586945085586714 0.97206741998837
"2" 0.302860298343668 0.897861289841655
"3" 0.0605708512677146 0.440819121215359
"4" 0.252024300795581 0.411729619605467
"5" 0.791673331371775 0.559066785798807
"6" 0.184262857988610 0.121782580207634
"7" 0.494303018370244 0.00227164982685021
"8" 0.924192241326507 0.294077014035013
"9" 0.674329959305136 0.643512415117584
"10" 0.113278131250159 0.759335064994437
"11" 0.370104713415328 0.632846781801033
"12" 0.746603034287026 0.174029058992996
"13" 0.535172936257108 0.238815464395364
"14" 0.997248295544913 0.827219001316865
