"V1" "V2"
"1" 0.00407964837670858 0.393686930748767
"2" 0.351241955566885 0.166852190658184
"3" 0.40425246882452 0.746335522554416
"4" 0.649539507110603 0.0304422229195812
"5" 0.847320585029333 0.558974578477708
"6" 0.48070747348746 0.267310081798184
"7" 0.536344028660096 0.924129534579281
"8" 0.889595275412181 0.355378080009749
"9" 0.783502518282538 0.836702386798736
"10" 0.276598886353895 0.970860584073567
"11" 0.945995546029215 0.650156928292875
"12" 0.168946022699986 0.583235535936962
"13" 0.101266338689519 0.0829613999896018
"14" 0.586630685637439 0.445401027648976
