"V1" "V2"
"1" 0.6929198703396 0.463938411707724
"2" 0.771575795336893 0.376376717750515
"3" 0.486936538197499 0.757048092715974
"4" 0.20129358765137 0.543333689066848
"5" 0.620876929988818 0.841680023586378
"6" 0.398501907175939 0.106683233885893
"7" 0.50392756286809 0.218659438109691
"8" 0.850193972799129 0.904409150443306
"9" 0.339470744132996 0.312419645621308
"10" 0.253821790900214 0.99691175849044
"11" 0.0334608192289514 0.577779036747026
"12" 0.110029659300510 0.0369534964473652
"13" 0.904504737716966 0.668223458807915
"14" 0.934177464339882 0.154931478701266
