"V1" "V2"
"1" 0.995329060175988 0.445211138093977
"2" 0.894306363338338 0.0526982107632128
"3" 0.141080482147767 0.328348498791456
"4" 0.510526473600683 0.79217868316586
"5" 0.394221385242417 0.95471398783515
"6" 0.290911516058259 0.550758766492696
"7" 0.700901257722372 0.572459383568327
"8" 0.79547033498862 0.236386170444478
"9" 0.590914376129928 0.422663817315229
"10" 0.149809978569725 0.6737871925912
"11" 0.76410255502976 0.773223551156532
"12" 0.471554951792184 0.182404368799845
"13" 0.267715187310906 0.124912059400231
"14" 0.0524564793366673 0.892088247479738
