"V1" "V2"
"1" 0.073646079050377 0.146828149262417
"2" 0.343452028946818 0.559402175314192
"3" 0.932084832257325 0.370965594625367
"4" 0.5147463481075 0.909958726792995
"5" 0.160866772739350 0.747021148380424
"6" 0.785180695770707 0.695107397290745
"7" 0.052174409219463 0.629337133823096
"8" 0.692356824525632 0.431132076890208
"9" 0.825477628469733 0.119479691875832
"10" 0.257362333059843 0.325680186789084
"11" 0.581739678213905 0.276235639450273
"12" 0.900507452398805 0.823950904039
"13" 0.436304839677177 0.0199516059032508
"14" 0.365221274866989 0.972821975925139
