"V1" "V2"
"1" 0.103097221248650 0.273724876926281
"2" 0.54754976904951 0.778092330837223
"3" 0.613000754682746 0.0685932448998626
"4" 0.799411630690364 0.316846485981452
"5" 0.418732096806967 0.898237810303856
"6" 0.33589035638475 0.137803134624846
"7" 0.0170716900611296 0.524132162166227
"8" 0.772878529287742 0.576275698158757
"9" 0.250962733706859 0.497130966845102
"10" 0.196631774173251 0.691346783473689
"11" 0.857325398695788 0.790295607127648
"12" 0.660831940293844 0.93769492433473
"13" 0.973507957782463 0.184823039885876
"14" 0.446927495151093 0.409512168977277
