"V1" "V2"
"1" 0.665815746727666 0.219576198574422
"2" 0.540868947897772 0.460976280039176
"3" 0.379292588464783 0.152912593296995
"4" 0.863145428975778 0.296859416961005
"5" 0.338906350562216 0.595355287177621
"6" 0.202986538110833 0.117034304571072
"7" 0.817756557487883 0.82871156899325
"8" 0.95153138736662 0.544906049684089
"9" 0.469233374626908 0.773956313845702
"10" 0.232017153042502 0.929946750485604
"11" 0.0765778700754579 0.386570709940445
"12" 0.027028785103799 0.688337964986983
"13" 0.763344179373235 0.0165593018422702
"14" 0.571993569294656 0.87712545327044
