"V1" "V2"
"1" 0.399251251331797 0.308582689796042
"2" 0.639868718804792 0.185910990395184
"3" 0.872346713872893 0.819368424426232
"4" 0.0521802866299238 0.528392825159244
"5" 0.949182219154734 0.387298083514906
"6" 0.856655635688055 0.0997764909906047
"7" 0.481232946239678 0.733049786716167
"8" 0.768944314448163 0.669816383842512
"9" 0.162702014486838 0.869768432025532
"10" 0.662873791963128 0.429848843919379
"11" 0.306986572021352 0.032273223374172
"12" 0.557536339919482 0.955376082698682
"13" 0.279864875899096 0.580127526058017
"14" 0.130945095609474 0.276091407934603
