"V1" "V2"
"1" 0.933619946740302 0.289716819633863
"2" 0.695316344482957 0.655843666521832
"3" 0.504286318917626 0.403061928842882
"4" 0.743719864486983 0.108611944015138
"5" 0.318737023443516 0.906951113753686
"6" 0.922473418426567 0.770069565041922
"7" 0.437076390887211 0.0275104563916102
"8" 0.384839354448819 0.622184771944636
"9" 0.107563745080759 0.819024715788795
"10" 0.83479846526669 0.433773486093352
"11" 0.159691131640492 0.511959458501743
"12" 0.220385560549663 0.161821642674373
"13" 0.634888671022574 0.929548997531778
"14" 0.0434797689418441 0.273983971864384
