"V1" "V2"
"1" 0.9656636999155 0.414611955256467
"2" 0.230531653106612 0.866448504550915
"3" 0.501260738769945 0.221981016968909
"4" 0.0779511317211602 0.200098939755532
"5" 0.429974452858525 0.85331926892312
"6" 0.624226891768298 0.662593240084659
"7" 0.00871498548492257 0.606821021730346
"8" 0.298491829124811 0.127743096739453
"9" 0.358397931342811 0.548817870789208
"10" 0.747608473208467 0.0654110936780593
"11" 0.667775407134156 0.443059635315357
"12" 0.927936775044405 0.983261782493043
"13" 0.797339254058897 0.78147212796778
"14" 0.168150895092237 0.339291697650749
