"V1" "V2"
"1" 0.71586826791255 0.160823418060318
"2" 0.557234885803025 0.602353619794095
"3" 0.116620149529938 0.418487447330595
"4" 0.0638148397972275 0.812952806923671
"5" 0.594048636400008 0.0364070780342445
"6" 0.415778814499 0.749713750589373
"7" 0.241330686457721 0.539105288135553
"8" 0.998303894485746 0.679135419810856
"9" 0.45723078561215 0.249648003888849
"10" 0.672589671615112 0.495722565467336
"11" 0.875629927829972 0.313579694500991
"12" 0.844301778989445 0.89328937026273
"13" 0.335518739735042 0.944038409174287
"14" 0.202393315266818 0.127864567845661
