"V1" "V2"
"1" 0.842232318511898 0.28063065166186
"2" 0.0624763904072876 0.639644473874276
"3" 0.542205396440944 0.0469497129919806
"4" 0.992924504015329 0.483774558258509
"5" 0.895966648323728 0.856101203327333
"6" 0.729677620360495 0.554253628244624
"7" 0.687075722713156 0.954944625147618
"8" 0.243740865029395 0.678146621960747
"9" 0.409586286005963 0.0774789702014199
"10" 0.136334293538571 0.194807545298577
"11" 0.209441191067786 0.88392719917465
"12" 0.466362925861696 0.775540937968929
"13" 0.312238621575359 0.326578369763281
"14" 0.61410048788613 0.404861137636804
