"V1" "V2"
"1" 0.188641519368892 0.050595739739947
"2" 0.936269042797254 0.259507891805177
"3" 0.107045691460371 0.769583061620194
"4" 0.0498570217584659 0.594994426837989
"5" 0.413078362670993 0.330454501922109
"6" 0.713773749602426 0.390964304895273
"7" 0.729793530007425 0.0834942807809317
"8" 0.593914354985048 0.147622701512384
"9" 0.890660131466575 0.708435043426497
"10" 0.27317048418003 0.997650249295735
"11" 0.806500284782877 0.819439765448416
"12" 0.565625673825187 0.537986038801526
"13" 0.463158744869621 0.924576602992602
"14" 0.287447295966558 0.498792526644788
