"V1" "V2"
"1" 0.64262908253087 0.0469411242187821
"2" 0.0800924092597727 0.843811088707298
"3" 0.455199566902593 0.98462614613319
"4" 0.7849817650692 0.418236780362869
"5" 0.936360252505567 0.891191044140474
"6" 0.549175297691753 0.229243691129211
"7" 0.378679466067946 0.497203605632032
"8" 0.876291128391001 0.60580785008746
"9" 0.260044215197143 0.074854232187915
"10" 0.168085196321564 0.349346008501016
"11" 0.0397036832956863 0.544043988272149
"12" 0.707311532892553 0.761401472895938
"13" 0.331043728594003 0.707690160837956
"14" 0.80683719172209 0.150776702361847
