"V1" "V2"
"1" 0.761116296368917 0.572318370021614
"2" 0.237230632021757 0.325413736431593
"3" 0.921760699429017 0.81446055858396
"4" 0.424976537935436 0.992346328217536
"5" 0.429842981676172 0.106023710570298
"6" 0.796334467578812 0.0174518470053694
"7" 0.124671575713104 0.196730242709496
"8" 0.153249881113879 0.660873656527006
"9" 0.55638446292973 0.401680126802863
"10" 0.629315324493551 0.718110111458892
"11" 0.691077789241847 0.255272064640719
"12" 0.95859534004038 0.48293522595694
"13" 0.291081664252228 0.539449009295952
"14" 0.0256058098249403 0.92551230938573
