"V1" "V2"
"1" 0.729032302225408 0.955675919157719
"2" 0.674518196544211 0.0922810008549797
"3" 0.269044451498693 0.153330479199732
"4" 0.509754898758339 0.673682308123846
"5" 0.42898956022691 0.0637094508357612
"6" 0.610524295280421 0.296825589678649
"7" 0.130461404499199 0.607399042113684
"8" 0.895789277191008 0.551517405214586
"9" 0.386073341659669 0.85527583727214
"10" 0.794410331324408 0.227154024643824
"11" 0.180464022693091 0.91082406649366
"12" 0.317668145289645 0.477341897436418
"13" 0.00985480844974518 0.390604678774253
"14" 0.999900044440957 0.754258121480234
