"V1" "V2"
"1" 0.538147390005179 0.846626695677904
"2" 0.849827857721331 0.148498409993148
"3" 0.604692144369307 0.0584328262401479
"4" 0.0338339030276984 0.521483814210764
"5" 0.740768834017217 0.997554614823977
"6" 0.979139992501587 0.667854755019237
"7" 0.272026259501997 0.286965520487034
"8" 0.341754143907955 0.875669350964017
"9" 0.396087539598479 0.606198193206053
"10" 0.174659915251790 0.769724419440276
"11" 0.918521726886476 0.38778621543731
"12" 0.141095683411030 0.107962463932511
"13" 0.437810823504281 0.278496864035593
"14" 0.656551084813795 0.432668073219247
